nama_tempat,review
Mie Gacoan Suhat,"Makanan :
Untuk makanan semuanya okee, rasa pedesnya konsisten ga kayak di cabang"" lain kadang pilih level 2 kayak level 5 dan level 5 kayak level 2.
Dimsumnya dalam kondisi anget yaaa
Minuman nya enak lebih kerasa enak disini,sesuai yaa sama branding nya gacoan premiumm

Pelayanan :
Baru masuk karna kita masih ngang ngong langsung di arahin sama pegawainya mungkin kayak manajer atau apa gitu ya karna lagi di depan laptop gituu

Pegawainya ramah, kasirnya juga enak untuk di tanya"" nda ngasih kesan buru"" cepet"" gitu, biasanya di cabang lain kasirnya buru"" yg bikin orang jadi bingung
Kebersihannya oke, kamar mandi juga bersih
Masukan yaa untuk pegawainya kalau mau bersih"" dibagian yang ada pelanggan lagi makan mungkin bisa agak cepet (pas disebelah pelanggan banget) biar pelanggan ny juga nyaman.

Kemarin di lt 2 mas"" mba"" nya malah lagi gibah disebelah saya pas wkwkwk , untung makan nya udah tinggal ngabisin dimsum sama minum. Kita pelangganya jadi ikut dengerin pergibahan mereka wkwkwk

Kemarin juga pas mau naik ke tangga pas"" an sama pegawainya buru"" gitu turun tangga lari sampe kepeleset duh ati"" masss, mas nya yg jatoh malah ketawa nular mas ketawanya😭

Ternyata lantai tangga nya agak licinn mungkin juga karna faktor bahan sandal yang saya pake yaa

Di lt 2 juga bisa buat rokok an deh soalnya kemaren di salah satu mejany ada asbak, sama mungkin bisa di puterin musik yaaa biar ga sepi"" amattt

Di area semi outdoor nya juga ada kipas jadi tetep ademm

overall its good✨"
Mie Gacoan Suhat,teledor. pesanan sudah lebih 10 orderan belom selsai selsai. sudah 2 kali komplain ke petugas belom selsai selsai. akhirnya saya ke dapur buat komplain sendiri baru di tangani. apakah salah saya tidak komplain ke dapur ? kalo saya ga ke dapur ada kah seharian saya di sana ? pukul 12.56 - 13.40
Mie Gacoan Suhat,"Kecewa banget sama pelayanan dan sistem antrian nya gajelas bgt. Udh ngantri panjang dan nunggu lama, eh malah keskip pesanan nya, orang yg ngantri dibelakang saya 2 orang malah duluan dapet pesanannya, saya masih harus nunggu dimasakin."
Mie Gacoan Suhat,"tempat duduk yang nyaman, kebersihan oke dan pastinya ga panas. terdapat 2 lantai."
Mie Gacoan Suhat,"Gacoan paling gak jelas se malang raya 👎👎
Menang tempat bagus doang
Mending gacoan yg biasanya aja

Kesan pertama kesini karna fomo
Pesan mi level 8 dan 6 tb” waktu geser ambil jd lv 4 dan 6
Jauh bgttt cok
Komplain gak bisa diganti dan terlanjur badmood akhirnya antri pesen ulang lv 8
Jadinya pesen 3 mie pdhal aku cm 2 org,
Mi nya disini lembek gak kaya di outlet lain
Biasanya makan slalu abis, yg ini nyisa krn ga enak
Pelayanan disini minus smua, karyawan banyak tp cm tolah toleh bercanda ga guna 👎👎👎"
Mie Gacoan Suhat,Mie gacoan dg bagungan baru dan cara pesan yang baru. Lebih praktis cepat dan enak tentunya. Banyak menu baru yg enak dan wajib banget dicoba. Bener bener ga ada bosen bosennya kalo ke Gacoan
Mie Gacoan Suhat,"Makanannya enak"" penyajiannya juga cepet dan ramah, pokoknya cocok buat kumpul temen dan keluarga"
Mie Gacoan Suhat,Enak..harga terjangkau.. Cuma kurang wahana bermain anak.. Beberapa gacoan kota malang ini salah satu yg paling rekomen..🙏
Mie Gacoan Suhat,"tadi beli udang rambutan tapi  pangsit panjangnya menggumpal didalam gamatang terus mba""stafnya ngga ngarahin kan jdi bingung"
Mie Gacoan Suhat,"Selain makanannya yg ga usa diraguin enaknya, tempatnya nyaman buat ramean ato cuma sendiri.
Ada 2 lantai.... Klo aku siy nyaman di lantai 2.. Luas bgt"
Mie Gacoan Suhat,"cakep tempatnya bersih layanannya cepat, makanan sama minumannya langsunh jadi, udang keju nya enak banget"
Mie Gacoan Suhat,"Pembelian dine in dan take away dicetak di nota terpisah jd pembayaran 2x. Pesan melalui menu scan QR jadi walaupun panjang antriannya tidak terlalu lama. Enak di sini mie gacoannya, hanya saja sepertinya pesanan saya tertukar, pesan yg tidak pedas dapatnya ada pedasnya mungkin bisa lebih teliti lagi. Wadah dimsumnya saya lihat masih bersih karena masih outlet baru ya. Parkir untuk ojol free dengan menunjukkan aplikasi. Semoga tetap terjaga kebersihan dan kegercepannya ya, Gacoan Suhat!"
Mie Gacoan Suhat,"overall good sih cuma di meja pengambilan makanan agak kotor dan bikin risih ya, tolong diperhatikan kebersihannya. sama meja setalah makan ini pengunjung pada norak apa ginana dah?? udah jelas” self service, ya anda harus rapikan sendiri bekas makan anda, jangan didiemin di meja makan!!!!"
Mie Gacoan Suhat,"Awal masuk dilayani cepat oleh kasir
Penyajian minum dan dimsum cepet banget, tapi sayang dimsumnya sudah dingin. Waktu itu pesen udang keju, kejunya udah nggumpal. Agak kecewa sama siomay rudalnya.
Lanjut nunggu mie nya di siapin, nunggu lumayan lama sekitar 15 menitan. Malah antrian di belakang saya sudah dapat mie duluan. Parah sih, waktu itu pesen 2 macam mie. Jarak penyajian satu mie ke mie lainya lumayan lama. Sampe udah dingin kita nungguin mie yang satunya. Ternyata pesanan kita katanya gak ada. Padahal jelas2 kita sudah bayar dan ada notanya. Trus mie nya lembek, seasoning nya kurang.
Kecewa banget sama pelayanan gacoan sekarang. Padahal dulu langganan di gacoan kendalsari enak2 aja. Jadi sedih banget.

Untuk tempat luas, nyaman, dan bersih. Semoga diperbaiki ya. Sukses selalu."
Mie Gacoan Suhat,"Mie gacoan seperti biasanya ya enak, tapi kenapa sekarang jadi pake daun bawang kering? Lebih enak pake daun bawang biasa. Udang keju ya udang keju. Enak, tapi sekarang jadi lebih kurang crunchy. Siomay murah, dapet 3 dan isian dagingnya gak pelit. Makanan okelahh

Pelayanan, ya gak gimana2. Kalo di kasir masih normal lah, pas ngambil makanan itu pegawainya cool bet, kayak kulkas. Makanan lama kayak biasanya. Masalah piring diambil pas belum balik ya gapapalah, mungkin takut keabisan buat yang baru dateng.

Suasana, fine2 aja. Rame, tapi gak kayak gacoan biasanya ya, Konsep tempat duduknya masih gak ngerti yang di lantai 2 itu sofa yg di dinding jejeran. Lebih enak kayak biasanya aja, tempat duduk terpisah. Terus yang di tengah kosongan bisa buat maen badminton, agak aneh"
Mie Gacoan Suhat,"First time cobain yg lagi viral
Alhamdulillah untuk pegawainya ramah² dan helpfull
Untuk harganya standart gacoan tapi lebih mahal dikit dibanding gacoan biasanya
Disini tuh enaknya self service jd ga nunggu lama²
Gausa khawatir kehabisan tempat karena kursi dan mejanya banyak
Di lt 2 nanti ada yg ngarahin kita duduk
Mas² yg ngebersihin jg supergercep
Kalo soal kebersihan jgn diragukan👍

Kalo utk rasa kembali ke selera masing²
menurutku  enak² aja, aku pesan lvl 2 udh kerasa pedesnya, minumannya ga terlalu manis, dimsumnya anget"
Mie Gacoan Suhat,"Pelayanan cepat, karyawan nya gercep dan ramah,pak satpamnya juga siap siaga buat bukain pintu mantap👍"
Mie Gacoan Suhat,"Rudal dimsum nya enak
Mie nya jg enak.
Tempatnya luas.
Keknya cuma di gacoan ini yg ada escreamnya"
Mie Gacoan Suhat,"new concept tp pelayanan gak banget, datang2 diinfokan harus waiting list padal udah antri mau pesen, kenapa gak standby didepan aja, sampe customer kelolosan udh antrii buat pesen loh. staff gak tanggep buat clear up meja, kita makan berjejer dengan piring kotor dari 4 nampan, gongnya di siomay rudal, daging ada yang masih merah belum mateng. sabtu 2 nov 2024, 23.22."
Mie Gacoan Suhat,"Tempatnya luas nyaman, makanan minuman enak semua seperti biasanya."
Mie Gacoan Suhat,"selalu enak makanannya, mba mas e juga ramah puoll bintang 5😁"
Mie Gacoan Suhat,"Masih sama seperti awal grand opening tapi menu yang dimsum yang dulu udah ga ada, adanya cuman es krim

Tolong dong pihak management operasional gacoan dikembalikan menu yang dulu seperti pao dan siomay rudal"
Mie Gacoan Suhat,tempatnya nyaman dan pelayanan sangat memuaskan👍
Mie Gacoan Suhat,"Kok bisa sekelas gacoan kyk gini,di gigit ada jackpot nya wkw,di dalam udang kejunya masa ada kawat cuci piring gila sih,untung ke gigit separuh gatau deh kalau lgsg semua ku hap,gimana kalau yang makan anak kecil??

Sebagai pecinta udang keju kecewa sih karena setiap makan ke gacoan cabang mana pun pesenya udang keju,jadi pikir dua kali kalau pesen udang kejunya!

Pelayanan jutek lagi,mohon ya lebih di tingkatkan udah restonya bagus tapi kualitas n pelayanannya 0!!"
Mie Gacoan Suhat,"Tolong tempat masaknya di bersihkan dong, aku biasanya beli di jember meski paling pedes ga pernah diare ini beli yang ga pedes disini diare sama temenku juga waktu itu beli via gojek tadi liat langsung ke tempat ternyata lumayan kotor tempat masaknya."
Mie Gacoan Suhat,"Tempatnya lucu banget warna warni 😭
Cara ordernya juga lucu hahaha, ambil sendiri sambil geser² nambah. Kalo baru pertama kesini gausa bingung gaiss pasti diarahin sama mas2 mba² nya disana. Menurutku mie nya enakk disini, pedesnya juga passs. Bakpao yang coklat rekomended gais cobain yaaaa👍👍"
Mie Gacoan Suhat,"pelayanannya ramah dan gercep, mantap!!"
Mie Gacoan Suhat,"Prtama kali ke gacoan, langsung ke cabang suhat. Msh sepi waktu kesitu sih, pagi soalnya jam stgh9nan. Bersih, pegawainya ramah, harga oke rasa juga oke bgtt, self service suka bgtt, jd bisa lbh tertib dan tanggung jawab sama pesenannya sendiri, area makan juga luas di lantai 2. Krn waktu itu msh pagi bgt jadi nunggu pesenan makan dan minum sekalian sambil berdiri, gaada 10mnt udh bisa dibawa 😍"
Mie Gacoan Suhat,"tempatnya bersih dan nyaman, pelayanan ramah dan cepat"
Mie Gacoan Suhat,"Tempat:
(+) new atmosphere, ada sofa cocok buat yg jompo
(-) BANYAK NYAMUK NJIRR??! 😣

Service:
(?) semuanya ambil sendirii alias self service, BAHKAN GA DI CEK SAMSEK??!! (klo aku culas ambil pesenan org lain kyknya ga bakal ketauan 😅😅)
(+-) pas ngantri liat ada bbrp meja yg lama ga dibersihin sm org e, tp pas kita makan, piring"" yg udah abis lngsung diambilin sm org e, emm??
(+) antrinya standar, bs scan menu dan lgsg tunjukin ke kasir

Makanan:
(-) mie nya cenderung banyakk saos dan manis ketimbang gacoan dinoyo dg lvl yg sama
(+) banyak menu side dish baru dan masih murah.
pesen pao telur asin, bun nya empukkk enak, tapi filling nya kurang suka hehe
(- bgt) DIMSUM DAN PAO NYA GA PANAS NJIRR???!!!! (plis berbenahh 😣🫵🏻)

asli improve plis"
Mie Gacoan Suhat,"Nyaman bersih, makanannya cepat dan pelayanannya ramah"
Mie Gacoan Suhat,"Untuk rasa mie nya pass saya pesan level 3, untuk krupuk dan pangsitnya sedikit berminyak namun enak renyahh. Untuk dimsumnya saya pesan udang rambutan enak juga renyah. Untuk minuman thai tea nya enakk segarr. Ice creamnya kurang nampol hehe. Suasananya nyaman. overall mantapp."
Mie Gacoan Suhat,"Makanannya enak, affordable, tapi sayangnya antrinya lama."
Mie Gacoan Suhat,"1. Parkir : kebayang gak berapa pendapatannya tiap motor dibilang kembaliannya kurang seribu gpp, bukan masalah nominalnya tp kyk gak make sense aja gk ada kembalian seribu padahal jelas2 aku liat ada uang segepok dan recehan dimeja. Parah bgt sih emg sistem parkir dimlg
2. Kasir : yg katanya self service kukira mirip dimarugame udon order baru bayar, ternyata order+bayar trs ambil pesenan masalahnya kgk dijelasin sama tuh kasir bukannya menjelaskan malah diketawain trus dighibahin sama temen sebelahnya waktu temenku nnya2, kocak!
3. Mie : entah kenapa hari ini literally bkn mie gacoan but mie indomie I mean like klo indomie mah mnding makan dirumah sndri, don't want to complaining about dimsum bcs all is good.

Tempatnya oke cozy, comfort bgt tp gk sama ketiga hal yg aku mention before. Dahlah skli aja kesitu cuma buat ngrasain vibesnya tp better ke gacoan yg lain kecuali suhat sama yg ada dibatu."
Mie Gacoan Suhat,"Kesini cuman mau nyobak in menu gacoan yang nggak ada di tempat lain ...
Siomay lumayan dengan harga 6.500 ... untuk ice cream ... biasa aja ... kalau aku kurang cocok ... pao salted egg lumayan ...
Banyak sekali yang datang ke tempat ini jadi pas kesini rame banget ...."
Mie Gacoan Suhat,"Terdapat musholla yang lumayan besar dan terdapat sajadah dan mukenah yang dipinjamkan. Juga ada tempat wudhu (sayangnya agak terbuka/tidak ada penutup jadi keliahatan dari parkiran dan tidak tau kenapa sangat bau). Tempat parkirnya juga lumayan luas dengan sistem ticket (pintu masuknya agak terpencil jadi dari kejauhan meskipun sudah ada rambunya tetap agak membingungkan). Didalamnya luas dan terdapat banyak pilihan kursi, isi nya juga modern dan aesthetic, antriannya lumayan cepat dan makanannya cepat sekali jadi dengan sistem setelah pesan langsung geser, memgambil nampan lalu akan dibantu oleh crew ditempat untuk pengambilan pesanan. Makanan di bawa sendiri lalu mencari tempat duduk, saya recomend di lantai 2 yang ada sofanya 👍. Soal rasa makanan mie nya enak, rasio antara pedas dan manisnya seimbang dan mie datang dengan keadaan masih panas dan tidak memggumpal, pangsit nya masih crispy. Untuk menu lainnya saya membeli siomay ayam, udang keju, chocoan. Udang keju dan siomay ayam enak dan lembut, rasanya sama seperti biasanya. Untuk chocoan nya kental tidak encer meskipun sudah diberikan es, rasa cokelat nya sangat terasa namun untuk saya yang tidak suka manis agak terlalu manis. Overall gacoan cabang ini masih bagus diawal, semoga bagus sampai kedepannya 👍"
Mie Gacoan Suhat,"Semoga menu minuman bisa ditampilkan di digital menu board (tv), bingung kalau pilih minuman. Contoh, kemarin saya pesan es sluku bathok, saya tidak bisa membayangkan seperti apakah minuman tersebut. Tidak ada buku menu dengan deskripsi yg bisa saya baca, tanya kasir pun kasir seperti bingung menjelaskan. Sepertinya konsumen diharapkan sudah mengetahui menu yang ditawarkan Mie Gacoan, kalau orang tua yang pesan atau orang yang belum pernah beli pastinya bingung. Semoga diperbaiki"
Mie Gacoan Suhat,"tempat uda makin bagus, tapi minta tolong kebersihannya lebih ditingkatkan, liatlah ini tempat dimsum masih lengket"" sisa bakpao sebelumnya"
Mie Gacoan Suhat,"Baru pertama kesini. Petugas sangat help full.
Minuman saya jatuh. Langsung diganti baru .
So service excellent
Sukses selalu mie gacoan suhat"
Mie Gacoan Suhat,"enak, mantap, luar biasa. kasir nya baik banget, ramah, cantik, murah senyum, cinta banget sama kasirnya yg ga pake jilbab. amibience tempatnya juga oke, apalagi di lantai 2 yg bagian balkon."
Mie Gacoan Suhat,"nyaman, makanan enak, pelayanan ramah"
Mie Gacoan Suhat,"tempatnya nyaman, enak, murah sangat worth itttt banget. Upgrade terus yaa gacoan suhat"
Mie Gacoan Suhat,"Sukak sama udang kejunya..
Kemarin cobak yg lv 8 pedesnya B aja sih.. masih bisa dinikmati kok."
Mie Gacoan Suhat,"Pelayanan baik
Makanan enak"
Mie Gacoan Suhat,"tempatnya nyaman aestatic, sistem nya juga beda jadinya lebih cepat ga ngantri lagi. ada menu baru nya juga, aku take away siomay rudalnya enakkkkk bungkusnya juga udah ganti paperbox lucukkk"
Mie Gacoan Suhat,"Makanannya enak aku suka, tempat luas, diatas bisa liat view suhat"
Mie Gacoan Suhat,"pelayanan bagus,tempat bersih, karyawan ramah"
Mie Gacoan Suhat,beli take awayy ehhh ada rambutnyaa☹️☹️☹️☹️☹️ jd ga selera makan
Mie Gacoan Suhat,"Tempatnya sudah sangat bagus, sistem self servicesnya juga bagus daripada dipaanggil nama, tapi tolong buat peraturan yg masih antri pesan makanan, temannya jangan ngetag kursi dulu please, kasian yg udah bawa makanan harus muter2 nyari kursi kosong yg bisa ditempati🙏🏻"
Mie Gacoan Suhat,"mie nya enak,pegawainya ramah,tempatnya nyaman bangett"
Mie Gacoan Suhat,"Sampe sy mo makan aja hrs beresin sendiri.. kamar mandi bau pesing, udh berkali2 bilang ke pekerja nya biar beresin, malah gk direken."
Mie Gacoan Suhat,"Tempatnya enak buat nongkrong, kumpul bareng temen dan keluarga makanannya ga kalah enakk sama gacoan lain apalagi ada menu barunyaaa sukaaaa sekalii"
Mie Gacoan Suhat,"kalo km masi ga siap sm sistem self service better pake sistem panggil nama aja, ini chaos bgt tau. td aku stay di meja minuman pict 1 mbanya bilang ini ""ini tmpt ambil ice cream"" eh taunya minuman ku ada 2 disitu ready tp satunya diambil sm antrian blkg aku 👎🏻. tmptnya oke sih luas tp mejanya masi kurang banyak …"
Mie Gacoan Suhat,"Kayanya ojol di dahului ternyata booong...
Atau kasirnya yang dak tau aturan..
Dapet cuma 5k di suruh nunggu 2jam ya ngapain..
Diperbaiki karyawannya ya.."
Mie Gacoan Suhat,"Kok ga sesuai antrian sih masaknya saya udah nunggu 15 menit lebih, sampai keduluan 3 antrian masa ga di masakin sampek udah nanyain baru di bikin setelah di tegur 2x bikin orang ga nafsu makan aja bete bgt"
Mie Gacoan Suhat,𝙿𝚎𝚛𝚝𝚊𝚖𝚊 𝚔𝚊𝚕𝚒 𝚔𝚎 𝚐𝚊𝚌𝚘𝚊𝚗 𝚍 𝚜𝚞𝚑𝚊𝚝.. 𝙳𝚊𝚗 𝚜𝚞𝚔𝚊 𝚋𝚗𝚐𝚎𝚝 𝚙𝚎𝚕𝚊𝚢𝚊𝚗𝚊 𝚜𝚒𝚜𝚝𝚎𝚖𝚗𝚢𝚊.. 𝙰𝚙𝚊𝚕𝚊𝚐𝚒 𝚝𝚎𝚖𝚙𝚊𝚝𝚗𝚢𝚊 𝚔𝚎𝚛𝚎𝚎𝚗. 𝙺𝚘𝚗𝚜𝚎𝚙 𝚢𝚐 𝚋𝚎𝚍𝚊 𝚍𝚛 𝚐𝚊𝚌𝚘𝚊𝚗 𝚋𝚒𝚊𝚜𝚊𝚗𝚢𝚊...
Mie Gacoan Suhat,"Sebagai pelanggan gacoan dan saya juga orang dapur gacoan suhat sebelah dikici orang kitchen nya kurang konsisten saya pesan rasa hambar cuma pedas saja yang kemarin pesan lv 4 pedasnya ga ada malah manis
Tolong buat kepala dapurnya atau atasan lainnya di perbaiki lagi men power dapurnya biar rasa konsisten terutama untuk shift malam ini karena masakan plug and play terlalu muda tetapi masih beda2 rasa"
Mie Gacoan Suhat,"tempat enak, servis cepat walaupun antrian panjang, makanannya stabil rasanya"
Mie Gacoan Suhat,"1. Sorry ya ngasi bintang 1, soalnya baru kali ini si ko bisa ya kita bayar sesuai dan udah berhasil di aplikasi kita, tapi disuru bayar 2 kali sama kasirnya gegara katanya pembayaran belum masuk, ternyata ga aku aja ya yang gini, pas aku liat ada reviewer lain ternyata adaa case yang sama kaya aku, yang error tuh mesin edc kalian bukan pembayaran kita, terus katanya uang kembali 3-4 harii ternyata harus nunggu sampe 5 harii belum balikk ini uang, alasannya sabtu finance libur, udah di follow up bla bla bla, cukup ya alasannya, udah muak jujur, seengganya tuh ngasi kepastian kapan, pas di follow up cuma bisa bilang alasan

2. Pas baru selesai makan ada pegawai yang bersih bersih diatas, masalahnya kan aku sama temenku baru selesai makan, dia secara tiba tiba ambil piring dengan cuma bilang permisi, tanpa bilang sudah selesai apa belum, dari pengalamanku diluar sana, kalau ada pelanggan yang belum pergi ninggalin tempat duduk, harusnya nunggu duluu sampe orangnya pergi, dan kalau emang urgent butuh seengganya tuh bilang permisi terus tanya “apa sudah bisa saya ambil piringnya” atau bisa bilang “permisi kak apa sudah selesai? Bisa saya take out piringnya” haruskah saya ngasi contoh duluuu baru bisa di eval?

Masalahnya ini kejadian dalam 1 waktu yang bikin saya kagettttt dengan pelayananannya, ko bisa yaa pelayanan kaya gituu padahal restorannya termasuk gedee loh di kota malangg dann terhitung baruuu

Tolong lah pelayanannya dibenahi lagii jangan kaya gitu"
